VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth,Pass/Fail,Percentage
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,27,Fail,61.69,66300000,77.35,7.12E-05,-76,93.28,68900,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,125,Fail,61.05,66900000,81.72,8.13E-05,-76.58,88.99,59700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,27,Fail,62.09,67800000,60.62,5.69E-05,-83.52,87.2,87200,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,125,Fail,61.05,68300000,61.27,6.6E-05,-84.77,81.95,77600,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,27,Fail,63.18,66800000,68.47,5.68E-05,-81.43,90.35,76700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,125,Fail,62.4,67300000,72.82,6.59E-05,-82.61,86.1,66500,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,27,Fail,63.72,66100000,77.15,5.67E-05,-80,90.32,71300,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,125,Fail,62.94,66500000,89.22,6.58E-05,-80.87,86.56,61700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,27,Fail,63.16,66800000,61.42,5.05E-05,-85.22,83.76,89000,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,125,Fail,62.04,67600000,61.8,5.93E-05,-86.1,79.07,79100,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,27,Fail,64.26,66100000,69.18,5.04E-05,-83.19,86.52,78200,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,125,Fail,63.39,66700000,73.09,5.91E-05,-84.46,83.33,67700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,27,Fail,64.81,65200000,77.54,5.03E-05,-81.7,86.02,72700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,125,Fail,63.94,65700000,93.45,5.9E-05,-82.72,83.71,62800,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,27,Fail,60.07,54500000,59.31,7.13E-05,-77.62,96.12,62100,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,125,Fail,59.19,52300000,60.51,8.16E-05,-78.15,90.59,55300,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,27,Fail,61.15,52000000,67.51,7.12E-05,-76.79,99.61,55000,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,125,Fail,60.51,51300000,73.15,8.13E-05,-77.44,94.38,47700,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,27,Fail,61.69,52000000,77.41,7.11E-05,-76,100.3,51300,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,125,Fail,61.05,50200000,81.72,8.12E-05,-76.58,95.16,44500,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,27,Fail,62.09,55300000,60.62,5.69E-05,-83.52,95.83,64500,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,125,Fail,61.05,53200000,61.27,6.61E-05,-84.77,89.5,57300,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,27,Fail,63.18,53000000,68.47,5.67E-05,-81.43,99.79,56900,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,125,Fail,62.39,53800000,72.82,6.59E-05,-82.61,94.02,49400,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,27,Fail,63.72,52200000,77.15,5.67E-05,-80,100.4,53100,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,125,Fail,62.94,53200000,89.22,6.58E-05,-80.87,94.88,46000,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,27,Fail,63.16,55800000,61.42,5.05E-05,-85.22,94.25,65800,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,125,Fail,62.04,55100000,61.8,5.93E-05,-86.1,87.97,58400,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,27,Fail,64.26,54900000,69.18,5.04E-05,-83.19,98.32,58000,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,125,Fail,63.39,53800000,73.09,5.91E-05,-84.47,92.88,50300,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,64.81,52900000,77.54,5.03E-05,-81.7,98.39,54200,0,
2,1.5E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,63.94,53000000,93.45,5.9E-05,-82.72,93.8,46800,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,27,Fail,60.07,94100000,59.31,7.13E-05,-77.62,52.79,311000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,125,Fail,59.19,97800000,60.51,8.15E-05,-78.15,52.38,277000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,27,Fail,61.15,91400000,67.51,7.12E-05,-76.79,48.56,264000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,125,Fail,60.52,95500000,73.15,8.14E-05,-77.44,50.04,229000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,27,Fail,61.69,89200000,77.35,7.12E-05,-76,46.36,235000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,125,Fail,61.05,92600000,81.72,8.13E-05,-76.58,48.23,204000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,27,Fail,62.09,92600000,60.62,5.68E-05,-83.52,40.56,323000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,125,Fail,61.05,95900000,61.27,6.6E-05,-84.77,42.3,286000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,27,Fail,63.18,90000000,68.47,5.67E-05,-81.43,35.73,273000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,125,Fail,62.4,93300000,72.82,6.58E-05,-82.61,39.51,236000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,27,Fail,63.72,87500000,77.15,5.67E-05,-80,33.95,243000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,125,Fail,62.94,90900000,89.22,6.58E-05,-80.87,37.43,211000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,27,Fail,63.16,91200000,61.42,5.04E-05,-85.22,32.04,329000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,125,Fail,62.04,94400000,61.8,5.92E-05,-86.1,34.82,292000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,27,Fail,64.26,88500000,69.18,5.04E-05,-83.19,27.74,278000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,125,Fail,63.4,91900000,73.09,5.91E-05,-84.47,32.09,241000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,64.81,86200000,77.72,5.03E-05,-81.7,25.77,248000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,63.94,89400000,93.45,5.9E-05,-82.72,30.6,214000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,27,Fail,60.07,75100000,59.31,7.13E-05,-77.62,91.02,120000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,125,Fail,59.19,77200000,60.51,8.15E-05,-78.15,93,107000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,27,Fail,61.15,74500000,67.51,7.12E-05,-76.79,81.05,105000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,125,Fail,60.52,76400000,73.15,8.13E-05,-77.44,91.83,91000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,27,Fail,61.69,73900000,77.35,7.12E-05,-76,75.08,96900,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,125,Fail,61.05,75700000,81.72,8.13E-05,-76.58,88.51,84000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,27,Pass,62.09,73300000,60.62,5.68E-05,-83.52,69.81,124000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,125,Pass,61.05,75100000,61.27,6.6E-05,-84.77,82.45,110000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,27,Pass,63.18,72700000,68.46,5.67E-05,-81.43,56.88,109000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,125,Fail,62.4,74400000,72.82,6.58E-05,-82.61,74.51,94100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,27,Pass,63.72,71900000,77.15,5.67E-05,-80,50.65,100000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,125,Fail,62.94,74000000,89.22,6.58E-05,-80.85,69.09,86700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,27,Pass,63.16,72300000,61.42,5.05E-05,-85.22,56.63,127000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,125,Pass,62.04,74200000,61.8,5.92E-05,-86.1,71.92,113000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,27,Pass,64.26,71600000,69.18,5.04E-05,-83.19,45.17,111000,1,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,125,Fail,63.4,73300000,73.09,5.91E-05,-84.47,62.17,95800,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,27,Fail,64.81,70900000,77.52,5.03E-05,-81.7,40.68,102000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,125,Fail,63.94,72400000,93.45,5.9E-05,-82.72,57.05,88300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,27,Fail,60.07,67800000,59.31,7.13E-05,-77.62,102.6,84000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,125,Fail,59.19,66100000,60.51,8.14E-05,-78.15,105.8,74800,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,27,Fail,61.15,66700000,67.51,7.11E-05,-76.79,87.88,74100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,125,Fail,60.51,65500000,73.15,8.12E-05,-77.44,106.9,64300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,27,Fail,61.69,66100000,77.35,7.11E-05,-76,79.92,68900,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,125,Fail,61.05,63500000,81.72,8.12E-05,-76.58,103.5,59700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,27,Fail,62.09,67500000,60.62,5.68E-05,-83.52,75.28,87200,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,125,Fail,61.05,67600000,61.27,6.6E-05,-84.77,95.97,77500,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,27,Fail,63.18,66600000,68.51,5.67E-05,-81.43,59.85,76700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,125,Fail,62.4,66400000,72.82,6.58E-05,-82.61,83.66,66500,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,27,Fail,63.72,65500000,77.15,5.67E-05,-80,52.89,71300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,125,Fail,62.94,65000000,89.22,6.57E-05,-80.87,75.5,61700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,27,Fail,63.16,66900000,61.42,5.05E-05,-85.22,60.78,89000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,125,Fail,62.04,67200000,61.8,5.92E-05,-86.1,82.8,79000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,27,Fail,64.26,66000000,69.18,5.03E-05,-83.19,47.01,78100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,125,Fail,63.39,65700000,73.09,5.9E-05,-84.47,68.31,67700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,27,Fail,64.81,65200000,77.54,5.03E-05,-81.7,42.16,72700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,125,Fail,63.94,64800000,93.45,5.9E-05,-82.72,61.72,62700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,27,Fail,60.07,49000000,59.31,7.12E-05,-77.62,110.9,62100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,125,Fail,59.19,47100000,60.51,8.13E-05,-78.15,115.1,55300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1E-05,27,Fail,61.15,47400000,67.51,7.1E-05,-76.79,90.99,54900,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1E-05,125,Fail,60.51,43600000,73.15,8.11E-05,-77.44,116.9,47700,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1.5E-05,27,Fail,61.69,46200000,77.37,7.1E-05,-76,81.45,51300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1.5E-05,125,Fail,61.05,43500000,81.72,8.1E-05,-76.58,114.8,44500,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,5E-06,27,Fail,62.09,53100000,60.62,5.68E-05,-83.52,77.8,64500,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,5E-06,125,Fail,61.05,52500000,61.27,6.59E-05,-84.77,105.5,57300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1E-05,27,Fail,63.18,52400000,68.47,5.67E-05,-81.43,61.1,56900,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1E-05,125,Fail,62.39,50800000,72.82,6.57E-05,-82.61,88.48,49300,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1.5E-05,27,Fail,63.72,50800000,77.14,5.66E-05,-80,53.77,53100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1.5E-05,125,Fail,62.94,48900000,89.22,6.56E-05,-80.66,77.47,46000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,5E-06,27,Fail,63.16,54300000,61.42,5.04E-05,-85.22,62.8,65800,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,5E-06,125,Fail,62.04,53800000,61.8,5.92E-05,-86.1,89.93,58400,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1E-05,27,Fail,64.26,53700000,69.18,5.03E-05,-83.19,47.54,58000,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1E-05,125,Fail,63.39,52000000,73.09,5.9E-05,-84.47,71.16,50200,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,64.81,52200000,77.54,5.03E-05,-81.7,42.56,54100,0,
2,1.5E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,63.94,51300000,93.45,5.89E-05,-82.72,63.55,46800,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,5E-06,27,Fail,50.66,34500000,74.35,5.96E-05,-86.7,40.55,480000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,5E-06,125,Fail,49.79,35500000,71.04,7.5E-05,-84.76,40.61,404000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1E-05,27,Fail,51.02,34300000,62.67,5.96E-05,-74.76,40.9,437000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1E-05,125,Fail,49.98,34700000,60.4,7.51E-05,-73.66,40.96,374000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1.5E-05,27,Fail,51.17,33100000,59.84,5.96E-05,-71.87,40.31,406000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1.5E-05,125,Fail,50.03,34300000,57.7,7.51E-05,-70.69,40.54,351000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,5E-06,27,Fail,51.26,34200000,75.2,5.23E-05,-87.89,33.4,519000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,5E-06,125,Fail,50.36,35100000,71.5,6.68E-05,-86.73,33.43,435000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1E-05,27,Fail,51.63,33300000,63.61,5.23E-05,-75.92,34.18,474000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1E-05,125,Fail,50.57,34300000,61.06,6.69E-05,-75.05,34.28,402000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1.5E-05,27,Fail,51.77,32400000,60.8,5.23E-05,-73.04,34.1,441000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1.5E-05,125,Fail,50.63,33400000,58.38,6.69E-05,-72.07,34.4,377000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,5E-06,27,Fail,51.51,33800000,75.54,4.96E-05,-88.57,28.3,539000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,5E-06,125,Fail,50.61,34600000,71.69,6.36E-05,-87.67,28.88,450000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1E-05,27,Fail,51.88,33000000,63.99,4.96E-05,-76.63,29.38,492000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1E-05,125,Fail,50.82,33900000,61.27,6.37E-05,-75.95,29.58,416000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,27,Fail,52.03,32100000,61.19,4.96E-05,-73.75,29.63,458000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,125,Fail,50.88,33200000,58.6,6.37E-05,-72.97,30.05,390000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,5E-06,27,Pass,50.66,27400000,74.35,5.97E-05,-86.7,63.26,188000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,5E-06,125,Fail,49.79,27600000,71.04,7.53E-05,-84.81,62.46,159000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1E-05,27,Pass,51.02,26900000,62.67,5.97E-05,-74.76,64.65,177000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1E-05,125,Fail,49.98,27400000,60.4,7.53E-05,-73.66,63.43,152000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1.5E-05,27,Pass,51.17,26800000,59.84,5.97E-05,-71.87,64.46,170000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1.5E-05,125,Fail,50.03,27100000,57.7,7.53E-05,-70.69,63.16,147000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,5E-06,27,Pass,51.26,27200000,75.2,5.24E-05,-87.89,58.23,205000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,5E-06,125,Pass,50.36,27300000,71.5,6.71E-05,-86.73,57.52,172000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1E-05,27,Pass,51.63,26700000,63.61,5.24E-05,-75.92,59.82,193000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1E-05,125,Pass,50.57,26900000,61.06,6.71E-05,-75.05,58.68,164000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1.5E-05,27,Pass,51.77,26400000,60.8,5.24E-05,-73.04,59.71,185000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1.5E-05,125,Pass,50.62,26700000,58.38,6.71E-05,-72.07,58.49,159000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,5E-06,27,Pass,51.51,26700000,75.54,4.97E-05,-88.57,54.68,213000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,5E-06,125,Pass,50.61,26900000,71.69,6.39E-05,-87.67,54.14,178000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1E-05,27,Pass,51.88,26700000,63.99,4.97E-05,-76.63,56.4,201000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1E-05,125,Pass,50.82,26700000,61.27,6.39E-05,-75.95,55.36,170000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1.5E-05,27,Pass,52.03,26500000,61.19,4.97E-05,-73.75,56.37,193000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1.5E-05,125,Pass,50.88,26400000,58.6,6.39E-05,-72.97,55.26,165000,1,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,5E-06,27,Fail,50.66,24700000,74.35,5.98E-05,-86.7,69.77,133000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,5E-06,125,Fail,49.79,24700000,71.04,7.55E-05,-84.81,68.6,112000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,1E-05,27,Fail,51.02,24200000,62.67,5.97E-05,-74.76,71.39,126000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,1E-05,125,Fail,49.98,24300000,60.4,7.54E-05,-73.66,69.78,107000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,1.5E-05,27,Fail,51.17,23900000,59.84,5.98E-05,-71.87,71.45,121000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,5E-06,1.5E-05,125,Fail,50.03,23800000,57.7,7.55E-05,-70.69,69.7,105000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,5E-06,27,Fail,51.26,24600000,75.2,5.25E-05,-87.89,65.78,144000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,5E-06,125,Fail,50.36,24400000,71.5,6.73E-05,-86.73,64.66,121000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,1E-05,27,Fail,51.63,24100000,63.61,5.25E-05,-75.92,67.63,137000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,1E-05,125,Fail,50.57,24100000,61.06,6.73E-05,-75.05,66.02,116000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,1.5E-05,27,Fail,51.77,23800000,60.8,5.25E-05,-73.04,67.73,132000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1E-05,1.5E-05,125,Fail,50.62,23700000,58.38,6.73E-05,-72.07,65.99,113000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,5E-06,27,Fail,51.51,24500000,75.54,4.98E-05,-88.57,62.99,150000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,5E-06,125,Fail,50.61,24300000,71.69,6.41E-05,-87.67,62.04,126000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,1E-05,27,Fail,51.88,24100000,63.99,4.98E-05,-76.63,64.98,143000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,1E-05,125,Fail,50.82,23900000,61.27,6.41E-05,-75.95,63.47,121000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,1.5E-05,27,Fail,52.03,23600000,61.19,4.98E-05,-73.75,65.12,138000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3E-05,1.5E-05,1.5E-05,125,Fail,50.88,23400000,58.6,6.41E-05,-72.97,63.44,118000,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,5E-06,27,Fail,50.66,19900000,74.35,5.99E-05,-86.7,74.17,98100,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,5E-06,125,Fail,49.79,20200000,71.02,7.58E-05,-84.81,72.74,82800,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,1E-05,27,Fail,51.02,19500000,62.67,5.98E-05,-74.76,75.88,93300,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,1E-05,125,Fail,49.98,19700000,60.4,7.56E-05,-73.66,74.01,79900,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,1.5E-05,27,Fail,51.17,19500000,59.84,5.98E-05,-71.87,76.09,90700,0,
2.5,5E-06,2.8E-07,2.8E-07,5E-06,3.5E-05,5E-06,1.5E-05,125,Fail,50.03,19300000,57.7,7.56E-05,-70.69,74.09,78300,0,
