VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,58.23,3.07E+07,72,6.04E-05,-84.13,40.44,2.11E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,56.75,3.20E+07,70.3,7.62E-05,-84.87,39.75,1.91E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,58.32,3.00E+07,69.45,6.04E-05,-82.16,39.2,1.96E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,56.71,3.12E+07,67.79,7.63E-05,-82.58,38.88,1.80E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,5.00E-06,27,fail,58.74,3.10E+07,82.05,5.62E-05,-92.26,34.37,2.34E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,5.00E-06,125,fail,57.42,3.21E+07,79.92,7.14E-05,-95.06,33.7,2.07E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,1.00E-05,27,fail,59.01,3.03E+07,73.25,5.62E-05,-87.84,34.19,2.13E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,1.00E-05,125,fail,57.47,3.14E+07,71.48,7.15E-05,-90.31,33.87,1.93E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,1.50E-05,27,fail,59.1,2.95E+07,70.74,5.62E-05,-86.36,33.42,1.98E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,1.50E-05,1.50E-05,1.50E-05,125,fail,57.44,3.10E+07,69.01,7.15E-05,-88.58,33.46,1.82E+05
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,5.00E-06,27,fail,56.33,2.55E+07,78.88,7.11E-05,-87.07,79.46,8.58E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,5.00E-06,125,fail,55.18,2.62E+07,76.99,8.82E-05,-87.79,75.8,7.62E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,56.59,2.53E+07,69.94,7.11E-05,-80.22,79.97,8.12E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,55.23,2.59E+07,68.4,8.82E-05,-80.13,76.07,7.37E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,56.68,2.50E+07,67.38,7.11E-05,-78.04,79.02,7.83E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,55.19,2.56E+07,65.87,8.83E-05,-77.68,75.2,7.20E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,57.96,2.50E+07,80.95,6.04E-05,-90.22,75.23,8.82E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,56.69,2.56E+07,78.86,7.64E-05,-91.8,71.55,7.82E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,58.23,2.47E+07,72,6.04E-05,-84.14,75.74,8.34E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,56.75,2.53E+07,70.3,7.64E-05,-84.87,71.86,7.55E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,58.32,2.46E+07,69.45,6.05E-05,-82.16,74.63,8.04E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,56.71,2.53E+07,67.79,7.64E-05,-82.58,70.89,7.38E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,58.74,2.48E+07,82.05,5.63E-05,-92.26,71.53,8.94E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,57.42,2.54E+07,79.92,7.16E-05,-95.05,68.03,7.91E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,59.01,2.45E+07,73.25,5.63E-05,-87.84,72.06,8.45E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,57.47,2.49E+07,71.48,7.16E-05,-90.31,68.42,7.64E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,59.1,2.42E+07,70.74,5.63E-05,-86.36,70.92,8.14E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,57.43,2.47E+07,69.01,7.17E-05,-88.58,67.47,7.46E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,56.33,2.29E+07,78.88,7.10E-05,-87.07,86.95,6.01E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,55.18,2.32E+07,76.94,8.82E-05,-87.75,82.7,5.34E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,56.59,2.27E+07,69.94,7.10E-05,-80.22,87.82,5.73E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,55.23,2.28E+07,68.4,8.81E-05,-80.13,83.28,5.20E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,56.68,2.24E+07,67.38,7.10E-05,-78.04,87.25,5.57E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,55.19,2.24E+07,65.87,8.81E-05,-77.68,82.74,5.11E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,57.96,2.28E+07,80.95,6.05E-05,-90.22,84.72,6.18E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,56.69,2.30E+07,78.86,7.64E-05,-91.8,80.08,5.48E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,58.23,2.24E+07,72,6.04E-05,-84.13,85.69,5.88E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,56.75,2.24E+07,70.3,7.64E-05,-84.87,80.75,5.33E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,58.32,2.22E+07,69.45,6.04E-05,-82.16,85.01,5.72E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,56.71,2.22E+07,67.79,7.64E-05,-82.58,80.12,5.24E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,58.74,2.26E+07,82.05,5.63E-05,-92.26,82.45,6.26E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,57.41,2.27E+07,79.92,7.17E-05,-95.06,77.78,5.55E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,59.01,2.22E+07,73.25,5.63E-05,-87.84,83.5,5.96E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,57.47,2.23E+07,71.48,7.17E-05,-90.31,78.53,5.40E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,59.1,2.19E+07,70.74,5.63E-05,-86.35,82.76,5.79E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,57.43,2.19E+07,69.01,7.17E-05,-88.58,77.88,5.31E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,56.33,1.87E+07,78.88,7.09E-05,-87.07,91.78,4.44E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,55.18,1.82E+07,76.94,8.80E-05,-87.79,87.15,3.94E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,56.59,1.76E+07,69.94,7.08E-05,-80.22,92.83,4.25E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,55.23,1.80E+07,68.4,8.78E-05,-80.13,87.89,3.86E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,56.67,1.80E+07,67.38,7.08E-05,-78.05,92.54,4.14E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,55.19,1.72E+07,65.87,8.78E-05,-77.68,87.58,3.81E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,57.96,1.88E+07,80.95,6.05E-05,-90.22,90.99,4.56E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,56.69,1.88E+07,78.86,7.64E-05,-91.8,85.7,4.05E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,58.23,1.83E+07,72,6.04E-05,-84.14,92.22,4.36E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,56.74,1.79E+07,70.3,7.63E-05,-84.87,86.57,3.95E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,58.31,1.76E+07,69.45,6.04E-05,-82.16,91.85,4.26E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,56.71,1.75E+07,67.79,7.63E-05,-82.58,86.21,3.90E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,58.74,1.82E+07,82.05,5.63E-05,-92.26,89.8,4.62E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,57.41,1.87E+07,79.92,7.18E-05,-95.06,84.27,4.10E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,59.01,1.83E+07,73.25,5.62E-05,-87.84,91.14,4.42E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,57.47,1.78E+07,71.48,7.17E-05,-90.31,85.23,4.00E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,59.1,1.77E+07,70.74,5.62E-05,-86.36,90.74,4.31E+04
2,5.00E-06,5.00E-07,2.80E-07,1.50E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,57.43,1.80E+07,69.01,7.17E-05,-88.58,84.85,3.95E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,5.00E-06,27,fail,56.33,3.22E+07,78.88,7.10E-05,-87.07,45.19,2.25E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,5.00E-06,125,fail,55.18,3.33E+07,76.94,8.81E-05,-87.79,44.9,2.00E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,1.00E-05,27,fail,56.59,3.13E+07,69.94,7.11E-05,-80.22,45.3,2.05E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,1.00E-05,125,fail,55.23,3.25E+07,68.4,8.82E-05,-80.13,44.65,1.86E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,1.50E-05,27,fail,56.68,3.05E+07,67.38,7.11E-05,-78.05,44.94,1.91E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,5.00E-06,1.50E-05,125,fail,55.19,3.19E+07,65.87,8.83E-05,-77.68,43.78,1.76E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,5.00E-06,27,fail,57.96,3.16E+07,80.95,6.04E-05,-90.22,36.71,2.31E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,5.00E-06,125,fail,56.69,3.26E+07,78.86,7.62E-05,-91.8,36.44,2.05E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,58.23,3.08E+07,72,6.04E-05,-84.14,36.91,2.11E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,56.75,3.19E+07,70.3,7.63E-05,-84.87,36.81,1.91E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,58.32,3.00E+07,69.45,6.04E-05,-82.16,36.18,1.96E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,56.71,3.13E+07,67.79,7.63E-05,-82.58,36.38,1.80E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,5.00E-06,27,fail,58.74,3.12E+07,82.05,5.62E-05,-92.26,30.25,2.34E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,5.00E-06,125,fail,57.42,3.22E+07,79.92,7.14E-05,-95.19,30.21,2.07E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,1.00E-05,27,fail,59.01,3.03E+07,73.25,5.62E-05,-87.84,30.84,2.13E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,1.00E-05,125,fail,57.47,3.14E+07,71.48,7.15E-05,-90.31,31.01,1.93E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,1.50E-05,27,fail,59.1,2.96E+07,70.74,5.62E-05,-86.36,30.56,1.98E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,1.50E-05,1.50E-05,1.50E-05,125,fail,57.44,3.08E+07,69.01,7.16E-05,-88.58,31.04,1.82E+05
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,5.00E-06,27,fail,56.33,2.55E+07,78.88,7.11E-05,-87.07,72.4,8.58E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,5.00E-06,125,fail,55.18,2.62E+07,76.94,8.83E-05,-87.79,70.05,7.63E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,56.59,2.56E+07,69.94,7.11E-05,-80.22,73.35,8.12E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,55.23,2.58E+07,68.4,8.83E-05,-80.13,70.7,7.37E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,56.68,2.51E+07,67.38,7.12E-05,-78.05,72.85,7.83E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,55.19,2.56E+07,65.87,8.84E-05,-77.68,70.18,7.20E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,57.96,2.50E+07,80.95,6.05E-05,-90.22,67.29,8.82E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,56.69,2.59E+07,78.86,7.64E-05,-91.8,65.09,7.82E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,58.23,2.48E+07,72,6.05E-05,-84.14,68.36,8.34E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,56.75,2.55E+07,70.3,7.65E-05,-84.87,65.83,7.55E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,58.32,2.46E+07,69.45,6.05E-05,-82.16,67.8,8.04E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,56.71,2.51E+07,67.79,7.65E-05,-82.58,65.28,7.38E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,58.74,2.48E+07,82.05,5.63E-05,-92.26,63.35,8.94E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,57.42,2.52E+07,79.92,7.17E-05,-95.06,61.27,7.92E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,59.01,2.45E+07,73.25,5.63E-05,-87.84,64.53,8.45E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,57.47,2.50E+07,71.48,7.17E-05,-90.31,62.14,7.64E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,59.1,2.44E+07,70.74,5.63E-05,-86.36,64.01,8.15E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,57.43,2.47E+07,69.01,7.18E-05,-88.58,61.65,7.46E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,56.33,2.32E+07,78.88,7.12E-05,-87.07,79.24,6.01E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,55.18,2.34E+07,76.94,8.84E-05,-87.79,76.51,5.34E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,56.59,2.27E+07,69.94,7.11E-05,-80.22,80.41,5.73E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,55.23,2.29E+07,68.4,8.83E-05,-80.13,77.35,5.20E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,56.68,2.25E+07,67.38,7.11E-05,-78.05,80.17,5.57E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,55.19,2.24E+07,65.87,8.84E-05,-77.68,77.06,5.12E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,57.96,2.30E+07,80.95,6.06E-05,-90.22,75.81,6.18E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,56.69,2.30E+07,78.86,7.66E-05,-91.8,72.94,5.48E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,58.23,2.26E+07,72,6.05E-05,-84.14,77.17,5.89E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,56.75,2.26E+07,70.3,7.65E-05,-84.87,73.93,5.33E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,58.32,2.22E+07,69.45,6.05E-05,-82.16,76.91,5.72E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,56.71,2.23E+07,67.79,7.66E-05,-82.58,73.62,5.24E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,58.74,2.26E+07,82.05,5.64E-05,-92.26,73.04,6.26E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,57.41,2.28E+07,79.92,7.19E-05,-95.06,70.18,5.55E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,59.01,2.23E+07,73.25,5.64E-05,-87.84,74.53,5.96E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,57.47,2.24E+07,71.48,7.18E-05,-90.31,71.28,5.40E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,59.1,2.20E+07,70.74,5.64E-05,-86.35,74.27,5.79E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,57.43,2.21E+07,69.01,7.19E-05,-88.58,70.99,5.31E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,56.33,1.84E+07,78.88,7.12E-05,-87.07,83.66,4.44E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,55.18,1.89E+07,76.94,8.84E-05,-87.79,80.69,3.94E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,56.59,1.80E+07,69.94,7.10E-05,-80.22,84.92,4.25E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,55.23,1.84E+07,68.4,8.82E-05,-80.13,81.62,3.86E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,56.67,1.77E+07,67.38,7.10E-05,-78.05,84.88,4.15E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,55.19,1.75E+07,65.87,8.82E-05,-77.68,81.51,3.81E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,57.96,1.86E+07,80.95,6.06E-05,-90.22,81.45,4.56E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,56.69,1.89E+07,78.86,7.67E-05,-91.8,78.14,4.05E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,58.23,1.84E+07,72,6.05E-05,-84.11,82.94,4.36E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,56.74,1.84E+07,70.3,7.66E-05,-84.87,79.24,3.95E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,58.31,1.81E+07,69.45,6.05E-05,-82.16,82.89,4.26E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,56.71,1.76E+07,67.79,7.66E-05,-82.58,79.13,3.91E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,58.74,1.87E+07,82.05,5.65E-05,-92.26,79.55,4.62E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,57.41,1.84E+07,79.92,7.21E-05,-95.06,76.14,4.10E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,59.01,1.84E+07,73.25,5.64E-05,-87.84,81.19,4.42E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,57.47,1.84E+07,71.48,7.19E-05,-90.31,77.36,4.00E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,59.1,1.81E+07,70.74,5.64E-05,-86.35,81.16,4.31E+04
2,5.00E-06,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,57.43,1.78E+07,69.01,7.19E-05,-88.58,77.26,3.95E+04
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,27,fail,56.33,3.20E+07,78.88,7.10E-05,-87.07,53.5,2.25E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,125,fail,55.18,3.31E+07,76.94,8.81E-05,-87.79,51.73,2.00E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,27,fail,56.59,3.12E+07,69.94,7.11E-05,-80.22,51.76,2.05E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,125,fail,55.23,3.24E+07,68.4,8.82E-05,-80.13,50.3,1.86E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,27,fail,56.68,3.05E+07,67.38,7.11E-05,-78.04,50.13,1.91E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,125,fail,55.19,3.17E+07,65.87,8.83E-05,-77.68,48.43,1.76E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,27,fail,57.96,3.15E+07,80.95,6.04E-05,-90.22,44.73,2.31E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,125,fail,56.69,3.25E+07,78.86,7.62E-05,-91.8,43.31,2.05E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,58.23,3.06E+07,72,6.04E-05,-84.86,43.36,2.10E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,56.75,3.18E+07,70.3,7.62E-05,-84.87,42.39,1.91E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,58.32,3.00E+07,69.45,6.04E-05,-82.16,41.68,1.96E+05
2,5.00E-06,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,56.71,3.11E+07,67.79,7.63E-05,-82.58,41.11,1.80E+05
